question_id,issue_type,source_file,source_page,stored_value,proposed_value,evidence,computed_result,confidence,recommended_action
APCALC-AB-PRACTICE-2012-FRQ-06,verification_or_mapping_incomplete,official-ab-practice-2012,69; 81,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-001,verification_or_mapping_incomplete,official-bc-practice-2016,19,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-002,verification_or_mapping_incomplete,official-bc-practice-2016,19,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-003,verification_or_mapping_incomplete,official-bc-practice-2016,20,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-004,verification_or_mapping_incomplete,official-bc-practice-2016,20,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-005,verification_or_mapping_incomplete,official-bc-practice-2016,21,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-006,verification_or_mapping_incomplete,official-bc-practice-2016,21,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-007,verification_or_mapping_incomplete,official-bc-practice-2016,22,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-008,verification_or_mapping_incomplete,official-bc-practice-2016,22,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-009,verification_or_mapping_incomplete,official-bc-practice-2016,23,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-010,verification_or_mapping_incomplete,official-bc-practice-2016,24,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-011,verification_or_mapping_incomplete,official-bc-practice-2016,25,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-012,verification_or_mapping_incomplete,official-bc-practice-2016,25,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-013,verification_or_mapping_incomplete,official-bc-practice-2016,26,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-014,verification_or_mapping_incomplete,official-bc-practice-2016,27,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-015,verification_or_mapping_incomplete,official-bc-practice-2016,28,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-016,verification_or_mapping_incomplete,official-bc-practice-2016,28,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-017,verification_or_mapping_incomplete,official-bc-practice-2016,29,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-018,verification_or_mapping_incomplete,official-bc-practice-2016,29,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-019,verification_or_mapping_incomplete,official-bc-practice-2016,30,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-020,verification_or_mapping_incomplete,official-bc-practice-2016,30,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-021,verification_or_mapping_incomplete,official-bc-practice-2016,31,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-022,verification_or_mapping_incomplete,official-bc-practice-2016,31,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-023,verification_or_mapping_incomplete,official-bc-practice-2016,32,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-024,verification_or_mapping_incomplete,official-bc-practice-2016,33,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-025,verification_or_mapping_incomplete,official-bc-practice-2016,33,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-026,verification_or_mapping_incomplete,official-bc-practice-2016,34,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-027,verification_or_mapping_incomplete,official-bc-practice-2016,35,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-028,verification_or_mapping_incomplete,official-bc-practice-2016,36,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-076,verification_or_mapping_incomplete,official-bc-practice-2016,38,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-077,verification_or_mapping_incomplete,official-bc-practice-2016,38,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-078,verification_or_mapping_incomplete,official-bc-practice-2016,39,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-079,verification_or_mapping_incomplete,official-bc-practice-2016,39,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-080,verification_or_mapping_incomplete,official-bc-practice-2016,40,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-081,verification_or_mapping_incomplete,official-bc-practice-2016,41,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-082,verification_or_mapping_incomplete,official-bc-practice-2016,41,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-083,verification_or_mapping_incomplete,official-bc-practice-2016,42,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-084,verification_or_mapping_incomplete,official-bc-practice-2016,43,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-085,verification_or_mapping_incomplete,official-bc-practice-2016,44,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-086,verification_or_mapping_incomplete,official-bc-practice-2016,45,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-087,verification_or_mapping_incomplete,official-bc-practice-2016,45,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-088,verification_or_mapping_incomplete,official-bc-practice-2016,46,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-089,verification_or_mapping_incomplete,official-bc-practice-2016,46,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-090,verification_or_mapping_incomplete,official-bc-practice-2016,47,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-091,verification_or_mapping_incomplete,official-bc-practice-2016,48,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-MCQ-092,verification_or_mapping_incomplete,official-bc-practice-2016,49,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-FRQ-01,verification_or_mapping_incomplete,official-bc-practice-2016,54; 72,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-FRQ-02,verification_or_mapping_incomplete,official-bc-practice-2016,56; 73,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-FRQ-03,verification_or_mapping_incomplete,official-bc-practice-2016,60; 74,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-FRQ-04,verification_or_mapping_incomplete,official-bc-practice-2016,62; 75,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-FRQ-05,verification_or_mapping_incomplete,official-bc-practice-2016,64; 76,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
APCALC-BC-PRACTICE-2016-FRQ-06,verification_or_mapping_incomplete,official-bc-practice-2016,66; 77,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,low,"Complete the outstanding source, mathematics, media, or exact mapping review."
LUCID-AB-PRACTICE-2015-MCQ-001,public_release_blocked,lucid-ab-practice-2015,3,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-002,public_release_blocked,lucid-ab-practice-2015,3,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-003,public_release_blocked,lucid-ab-practice-2015,4,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-004,public_release_blocked,lucid-ab-practice-2015,4,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-005,public_release_blocked,lucid-ab-practice-2015,5,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-006,public_release_blocked,lucid-ab-practice-2015,5,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-007,public_release_blocked,lucid-ab-practice-2015,6,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-008,public_release_blocked,lucid-ab-practice-2015,6,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-009,public_release_blocked,lucid-ab-practice-2015,7,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-010,public_release_blocked,lucid-ab-practice-2015,7,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-011,public_release_blocked,lucid-ab-practice-2015,8,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-012,public_release_blocked,lucid-ab-practice-2015,8,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-013,public_release_blocked,lucid-ab-practice-2015,9,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-014,public_release_blocked,lucid-ab-practice-2015,9,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-015,public_release_blocked,lucid-ab-practice-2015,10,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-016,public_release_blocked,lucid-ab-practice-2015,10,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-017,public_release_blocked,lucid-ab-practice-2015,11,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-018,public_release_blocked,lucid-ab-practice-2015,11,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-019,public_release_blocked,lucid-ab-practice-2015,12,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-020,public_release_blocked,lucid-ab-practice-2015,12,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-021,public_release_blocked,lucid-ab-practice-2015,13,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-022,public_release_blocked,lucid-ab-practice-2015,13,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-023,public_release_blocked,lucid-ab-practice-2015,14,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-024,public_release_blocked,lucid-ab-practice-2015,14,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-025,public_release_blocked,lucid-ab-practice-2015,15,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-026,public_release_blocked,lucid-ab-practice-2015,15,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-027,public_release_blocked,lucid-ab-practice-2015,16,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-028,public_release_blocked,lucid-ab-practice-2015,16,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-076,public_release_blocked,lucid-ab-practice-2015,18,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-077,public_release_blocked,lucid-ab-practice-2015,18,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-078,public_release_blocked,lucid-ab-practice-2015,19,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-079,public_release_blocked,lucid-ab-practice-2015,19,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-080,public_release_blocked,lucid-ab-practice-2015,20,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-081,public_release_blocked,lucid-ab-practice-2015,20,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-082,public_release_blocked,lucid-ab-practice-2015,21,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-083,public_release_blocked,lucid-ab-practice-2015,21,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-084,public_release_blocked,lucid-ab-practice-2015,22,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-085,public_release_blocked,lucid-ab-practice-2015,22,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-086,public_release_blocked,lucid-ab-practice-2015,23,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-087,public_release_blocked,lucid-ab-practice-2015,23,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-088,public_release_blocked,lucid-ab-practice-2015,24,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-089,public_release_blocked,lucid-ab-practice-2015,24,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-090,public_release_blocked,lucid-ab-practice-2015,25,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-091,public_release_blocked,lucid-ab-practice-2015,25,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-MCQ-092,public_release_blocked,lucid-ab-practice-2015,26,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-FRQ-01,public_release_blocked,lucid-ab-practice-2015,28; 39,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-FRQ-02,public_release_blocked,lucid-ab-practice-2015,29; 30; 31; 40,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-FRQ-03,public_release_blocked,lucid-ab-practice-2015,32; 41; 42,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-FRQ-04,public_release_blocked,lucid-ab-practice-2015,33; 43,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-FRQ-05,public_release_blocked,lucid-ab-practice-2015,34; 44; 45,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
LUCID-AB-PRACTICE-2015-FRQ-06,public_release_blocked,lucid-ab-practice-2015,35; 45; 46,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-MCQ-001,public_release_blocked,my-max-score-ab-practice,1; 15,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-MCQ-002,public_release_blocked,my-max-score-ab-practice,2; 15,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
